70	-49.839008	0.002656	955.974792
71	-49.540211	0.002700	855.345886
72	-48.648823	0.003027	855.345886
73	-50.610821	0.002421	855.345886
74	-43.539345	0.005340	704.402527
75	-46.706234	0.003861	503.144684
76	-44.818531	0.004962	352.201263
77	-49.135067	0.002905	1006.289368
78	-50.528736	0.002434	1056.603760
79	-48.197758	0.003101	603.773621
80	-49.056770	0.003003	402.515717
81	-46.437462	0.004000	553.459106
82	-48.333111	0.003075	704.402527
83	-46.236099	0.004212	402.515717
84	-46.681141	0.003678	1106.918213
85	-47.493668	0.003384	654.088074
86	-46.727776	0.003941	251.572342
87	-46.073799	0.003956	654.088074
88	-46.842579	0.003944	251.572342
89	-48.639614	0.003012	855.345886
90	-46.722637	0.003552	1308.176147
91	-48.685711	0.003014	603.773621
92	-45.966770	0.004182	352.201263
93	-49.261780	0.002896	654.088074
94	-46.963161	0.003641	553.459106
95	-46.471478	0.003912	553.459106
96	-44.468662	0.005178	251.572342
97	-43.723381	0.005745	201.257858
98	-41.818401	0.006765	402.515717
99	-42.339123	0.007193	0.000000
100	-45.002724	0.004843	402.515717
101	-50.465641	0.002469	704.402527
102	-44.534458	0.005192	201.257858
103	-47.784454	0.003472	603.773621
104	-46.769550	0.003982	503.144684
105	-46.650398	0.003578	754.716980
106	-48.294010	0.003110	754.716980
107	-49.005497	0.002729	1207.547241
108	-48.899944	0.003022	402.515717
109	-49.155323	0.002806	905.660400
110	-46.288719	0.004137	201.257858
111	-48.193501	0.003167	1056.603760
112	-48.852932	0.002944	603.773621
113	-44.842525	0.004850	201.257858
114	-46.452503	0.003857	603.773621
115	-46.457020	0.004013	402.515717
116	-39.778271	0.009046	50.314465
117	-28.122753	0.034934	50.314465
118	-24.607700	0.053944	50.314465
119	-26.004049	0.044870	50.314465
120	-26.089035	0.043977	50.314465
121	-25.032679	0.050548	50.314465
122	-23.017750	0.063124	50.314465
123	-22.402355	0.066644	50.314465
124	-25.151869	0.049277	50.314465
125	-27.534578	0.036267	452.830200
126	-31.635418	0.023659	0.000000
127	-31.350746	0.025271	0.000000
128	-35.934105	0.014367	50.314465
129	-36.788864	0.011996	50.314465
130	-32.084328	0.020847	50.314465
131	-35.785149	0.014562	50.314465
132	-32.877113	0.020934	50.314465
133	-36.748112	0.013396	201.257858
134	-40.820477	0.008014	0.000000
135	-42.079967	0.006680	301.886810
136	-36.557755	0.013493	0.000000
137	-39.908878	0.009420	150.943405
138	-37.856258	0.010711	50.314465
139	-26.880760	0.036574	150.943405
140	-22.317307	0.062634	251.572342
141	-22.330301	0.058292	201.257858
142	-21.488972	0.065889	201.257858
143	-20.507858	0.079619	100.628929
144	-20.491919	0.081078	100.628929
145	-21.151869	0.072898	251.572342
146	-20.972313	0.076739	201.257858
147	-22.088505	0.066695	201.257858
148	-22.497458	0.062935	251.572342
149	-22.965754	0.058332	352.201263
150	-23.225401	0.055979	251.572342
151	-22.501259	0.063319	201.257858
152	-22.817842	0.060282	402.515717
153	-23.424517	0.057429	100.628929
154	-23.164619	0.059123	201.257858
155	-23.063683	0.060224	150.943405
156	-23.084372	0.060493	100.628929
157	-22.753885	0.062655	100.628929
158	-22.538866	0.066819	100.628929
159	-22.449942	0.065867	100.628929
160	-23.454023	0.058324	100.628929
161	-24.033792	0.054221	150.943405
162	-24.014612	0.048467	352.201263
163	-23.595409	0.052990	452.830200
164	-23.960638	0.052204	704.402527
165	-23.579069	0.054654	704.402527
166	-24.586040	0.046901	503.144684
167	-24.596556	0.047985	301.886810
168	-23.432261	0.054585	402.515717
169	-24.503096	0.047838	553.459106
170	-24.013550	0.053292	201.257858
171	-23.928268	0.052834	301.886810
172	-24.696367	0.049010	352.201263
173	-24.194790	0.050016	251.572342
174	-23.785639	0.053136	251.572342
175	-23.677994	0.055494	201.257858
176	-23.681278	0.053967	352.201263
177	-22.627172	0.060092	201.257858
178	-23.246355	0.056026	251.572342
179	-23.943293	0.053107	251.572342
180	-24.949945	0.044851	251.572342
181	-25.420105	0.040668	452.830200
182	-25.885792	0.038817	553.459106
183	-28.943871	0.030352	301.886810
184	-29.389544	0.029499	201.257858
185	-27.674837	0.034300	251.572342
186	-24.824783	0.043793	603.773621
187	-25.103987	0.047675	301.886810
188	-25.762440	0.041221	201.257858
189	-26.261856	0.038042	452.830200
190	-26.632069	0.036457	603.773621
191	-26.884666	0.032553	553.459106
192	-27.401075	0.031836	452.830200
193	-27.755718	0.032227	352.201263
194	-27.985340	0.030873	251.572342
195	-27.854698	0.032392	301.886810
196	-27.345644	0.035509	201.257858
197	-27.168821	0.036061	201.257858
198	-26.741005	0.041422	100.628929
199	-26.686598	0.039434	201.257858
200	-26.240679	0.041628	100.628929
201	-26.976688	0.037938	201.257858
202	-27.472406	0.033231	402.515717
203	-27.356487	0.034346	301.886810
204	-27.469044	0.033699	301.886810
205	-27.829683	0.032540	301.886810
206	-28.344355	0.031451	301.886810
207	-28.308861	0.033143	301.886810
208	-29.058855	0.029658	201.257858
209	-31.155033	0.025159	201.257858
210	-34.250977	0.015882	352.201263
211	-37.978085	0.009935	1459.119385
212	-41.569595	0.006876	1811.320801
213	-43.259689	0.005691	1911.949585
214	-45.411770	0.004263	2364.780029
215	-42.630463	0.006014	2163.521973
216	-44.924030	0.004587	2515.723145
217	-46.033676	0.004110	2515.723145
218	-47.027481	0.003852	2314.465576
219	-46.991447	0.003654	2616.352295
220	-43.379581	0.005644	1408.805054
221	-48.036896	0.003246	1911.949585
222	-43.155754	0.005959	905.660400
223	-47.537823	0.003520	1056.603760
224	-48.031857	0.003322	955.974792
225	-48.132061	0.003177	855.345886
226	-44.453552	0.005280	654.088074
227	-44.826832	0.005091	150.943405
228	-43.283218	0.006060	201.257858
229	-48.072105	0.003166	905.660400
230	-47.534451	0.003484	654.088074
231	-48.561176	0.003117	654.088074
232	-43.732433	0.005441	654.088074
233	-43.475582	0.005972	100.628929
234	-40.083584	0.009205	0.000000
235	-40.212029	0.009143	0.000000
236	-38.616661	0.011181	0.000000
237	-44.570431	0.005144	150.943405
238	-46.587811	0.003892	553.459106
239	-45.045574	0.004658	352.201263
240	-44.171352	0.004955	452.830200
241	-42.163818	0.006317	352.201263
242	-38.119884	0.011961	0.000000
243	-38.511139	0.011493	0.000000
244	-42.623077	0.006647	100.628929
245	-40.171124	0.008815	100.628929
246	-48.438454	0.003253	503.144684
247	-47.855415	0.003221	754.716980
248	-48.215168	0.003261	402.515717
249	-42.536079	0.006624	100.628929
250	-45.868748	0.004183	905.660400
251	-46.361736	0.004278	301.886810
252	-43.123665	0.005940	100.628929
253	-48.235847	0.003088	654.088074
254	-48.794125	0.003042	553.459106
255	-47.208084	0.003706	654.088074
256	-50.036102	0.002526	654.088074
257	-49.446697	0.002727	754.716980
258	-47.198750	0.003501	452.830200
259	-45.570721	0.004504	452.830200
260	-46.022858	0.004235	452.830200
261	-46.180553	0.003941	955.974792
262	-45.659645	0.004133	553.459106
263	-47.924335	0.003296	754.716980
264	-46.630131	0.003856	654.088074
265	-48.395302	0.003080	855.345886
266	-49.155472	0.002856	855.345886
267	-50.181332	0.002647	754.716980
268	-48.842270	0.003077	855.345886
269	-47.317738	0.003448	855.345886
270	-45.593414	0.004410	553.459106
271	-49.525707	0.002852	654.088074
272	-49.995468	0.002592	855.345886
273	-48.040894	0.003154	754.716980
274	-47.927956	0.003193	754.716980
275	-49.636467	0.002726	553.459106
276	-48.121140	0.003343	503.144684
277	-44.032433	0.005236	503.144684
278	-46.039360	0.004210	301.886810
279	-43.535122	0.005696	50.314465
280	-38.888081	0.009588	301.886810
281	-39.751545	0.007635	704.402527
282	-26.622295	0.039871	100.628929
283	-25.522314	0.039985	301.886810
284	-23.789036	0.051338	352.201263
285	-23.637035	0.055714	201.257858
286	-24.286137	0.053738	301.886810
287	-24.621452	0.051815	301.886810
288	-23.776661	0.055707	301.886810
289	-22.623165	0.061741	301.886810
290	-22.899424	0.059894	301.886810
291	-24.741102	0.045516	352.201263
292	-28.944103	0.031977	100.628929
293	-31.033976	0.023746	201.257858
294	-31.406126	0.023363	201.257858
295	-29.397219	0.028864	100.628929
296	-30.710701	0.025475	100.628929
297	-33.174915	0.018612	100.628929
298	-36.612701	0.013332	301.886810
299	-40.639194	0.008166	805.031433
300	-42.292706	0.006216	3220.125732
301	-41.476189	0.006860	3069.182373
302	-42.640961	0.006031	3773.584961
303	-41.794720	0.006652	4276.729492
304	-42.813793	0.005534	4377.358398
305	-43.926594	0.004991	3974.842773
306	-42.519196	0.006068	4327.043945
307	-43.954338	0.005163	4176.100586
308	-44.192013	0.004924	4025.157471
309	-44.539108	0.004836	3974.842773
310	-45.478519	0.004375	2867.924561
311	-46.659435	0.003760	2566.037598
312	-40.134846	0.007731	553.459106
313	-27.818396	0.034673	201.257858
314	-24.896889	0.048387	201.257858
315	-25.507046	0.041506	503.144684
316	-26.438848	0.041633	201.257858
317	-26.864740	0.039202	201.257858
318	-26.169796	0.041110	301.886810
319	-28.364948	0.032215	251.572342
320	-30.871826	0.024591	100.628929
321	-32.582321	0.017997	201.257858
322	-34.696407	0.015406	352.201263
323	-36.494736	0.011400	402.515717
324	-36.093281	0.013144	100.628929
325	-31.969442	0.020100	201.257858
326	-30.957085	0.020493	402.515717
327	-29.433924	0.026915	251.572342
328	-31.484871	0.023097	201.257858
329	-28.778355	0.030147	150.943405
330	-28.109871	0.031056	402.515717
331	-28.639126	0.029244	402.515717
332	-27.777273	0.032436	452.830200
333	-27.934484	0.031019	704.402527
334	-28.185226	0.033445	452.830200
335	-28.410116	0.030047	301.886810
336	-29.575470	0.028118	251.572342
337	-30.433979	0.023796	402.515717
338	-29.483130	0.027295	251.572342
339	-30.230055	0.025028	301.886810
340	-28.716379	0.028692	603.773621
341	-28.065884	0.032207	251.572342
342	-29.139023	0.027239	352.201263
343	-27.532042	0.032915	503.144684
344	-27.181646	0.031837	503.144684
345	-26.305250	0.037040	402.515717
346	-25.853388	0.041867	452.830200
347	-24.920349	0.044917	402.515717
348	-27.421804	0.033058	654.088074
349	-26.937593	0.036871	251.572342
350	-26.071890	0.038844	452.830200
351	-26.758297	0.035854	402.515717
352	-30.685595	0.024923	251.572342
353	-32.405605	0.020497	201.257858
354	-36.617367	0.012533	251.572342
355	-38.117542	0.010152	251.572342
356	-40.636639	0.007775	352.201263
357	-43.711132	0.005579	402.515717
358	-40.316643	0.008026	402.515717
359	-40.145962	0.008249	452.830200
360	-42.036270	0.007118	50.314465
361	-41.707699	0.006960	100.628929
362	-39.002781	0.009508	352.201263
363	-44.441128	0.005048	452.830200
364	-43.882542	0.005093	603.773621
365	-47.621536	0.003477	553.459106
366	-46.242168	0.004106	452.830200
367	-45.128124	0.004516	503.144684
368	-44.588581	0.004995	452.830200
369	-47.178558	0.003582	503.144684
370	-49.980179	0.002622	704.402527
371	-44.855740	0.005013	100.628929
372	-47.914272	0.003318	754.716980
373	-46.186924	0.004272	452.830200
374	-46.845711	0.003783	805.031433
375	-47.591206	0.003436	503.144684
376	-46.391212	0.003984	352.201263
377	-48.525646	0.003131	1006.289368
378	-49.533344	0.002849	754.716980
379	-48.637974	0.002974	1006.289368
380	-48.706161	0.003005	704.402527
381	-45.108749	0.004630	704.402527
382	-50.360130	0.002511	855.345886
383	-47.086990	0.003698	452.830200
384	-45.666195	0.004482	603.773621
385	-44.665634	0.004989	251.572342
386	-47.602917	0.003489	553.459106
387	-47.037987	0.003696	402.515717
388	-47.673397	0.003334	704.402527
389	-49.953255	0.002725	553.459106
390	-47.759315	0.003530	603.773621
391	-46.160233	0.003889	805.031433
392	-42.327843	0.006829	201.257858
393	-40.263668	0.008794	0.000000
394	-39.988251	0.009345	0.000000
395	-49.435303	0.002781	754.716980
396	-49.179035	0.002920	754.716980
397	-49.271980	0.002738	503.144684
398	-46.436909	0.003856	654.088074
399	-48.006855	0.003341	805.031433
400	-43.756229	0.005844	251.572342
401	-47.043571	0.003751	503.144684
402	-50.649326	0.002518	754.716980
403	-48.577888	0.003014	704.402527
404	-48.506832	0.003137	603.773621
405	-45.099850	0.004915	301.886810
406	-47.713905	0.003344	805.031433
407	-44.604542	0.004878	402.515717
408	-41.474918	0.007576	100.628929
409	-44.457302	0.005000	603.773621
410	-44.765675	0.004855	503.144684
411	-48.794121	0.002840	955.974792
412	-48.720352	0.003153	503.144684
413	-51.000732	0.002324	905.660400
414	-48.803440	0.002943	654.088074
415	-46.685905	0.004023	301.886810
416	-44.731979	0.005054	201.257858
417	-46.290813	0.004006	301.886810
418	-44.913094	0.004955	402.515717
419	-46.623940	0.004005	654.088074
420	-48.797997	0.003060	905.660400
421	-45.942917	0.004263	603.773621
422	-48.808765	0.002979	503.144684
423	-48.761166	0.003029	654.088074
424	-49.716656	0.002682	704.402527
425	-49.299088	0.002791	805.031433
426	-49.602886	0.002845	603.773621
427	-50.829418	0.002234	855.345886
428	-49.238415	0.002866	1308.176147
429	-50.227032	0.002357	1157.232788
430	-49.833931	0.002659	654.088074
431	-49.185585	0.002887	754.716980
432	-50.200581	0.002547	704.402527
433	-47.934357	0.003367	704.402527
434	-49.384785	0.002917	704.402527
435	-47.411663	0.003715	301.886810
436	-50.107674	0.002567	905.660400
437	-46.461205	0.003942	704.402527
438	-45.609581	0.004291	503.144684
439	-45.084137	0.004609	452.830200
440	-47.282593	0.003640	452.830200
441	-48.453766	0.003123	704.402527
442	-50.146255	0.002681	905.660400
443	-49.923420	0.002717	704.402527
444	-48.675755	0.003055	855.345886
445	-47.133129	0.003721	452.830200
446	-48.707119	0.002981	855.345886
447	-46.002075	0.004063	754.716980
448	-44.578724	0.004958	251.572342
449	-42.248936	0.006755	150.943405
450	-46.299175	0.004033	452.830200
451	-46.180500	0.004222	503.144684
452	-45.535526	0.004297	704.402527
453	-48.770226	0.003003	553.459106
454	-50.747517	0.002444	955.974792
455	-43.795238	0.005370	352.201263
456	-43.581852	0.005458	452.830200
457	-46.631893	0.003755	452.830200
458	-43.305920	0.006102	100.628929
459	-44.869850	0.004885	201.257858
460	-47.279381	0.003713	503.144684
461	-42.612606	0.006469	402.515717
462	-45.785877	0.004282	402.515717
463	-44.930912	0.004548	201.257858
464	-42.712212	0.006411	100.628929
465	-48.379890	0.003138	553.459106
466	-49.307362	0.002883	654.088074
467	-51.390808	0.002155	1006.289368
468	-49.821362	0.002661	754.716980
469	-50.228989	0.002554	805.031433
470	-48.919590	0.002847	1006.289368
471	-47.961391	0.003290	704.402527
472	-43.765278	0.005894	201.257858
473	-45.915154	0.004272	805.031433
474	-47.851093	0.003327	754.716980
475	-49.925220	0.002569	1056.603760
476	-48.624207	0.002962	905.660400
477	-49.632000	0.002771	654.088074
478	-46.327251	0.003992	251.572342
479	-46.276447	0.003872	754.716980
480	-47.386208	0.003638	352.201263
481	-43.040421	0.006257	100.628929
482	-49.696705	0.002797	553.459106
483	-46.310387	0.004104	553.459106
484	-45.116581	0.004781	251.572342
485	-46.266373	0.003946	754.716980
486	-47.291550	0.003555	805.031433
487	-44.654774	0.004559	603.773621
488	-47.625893	0.003330	654.088074
489	-45.725964	0.004151	654.088074
490	-47.615356	0.003461	654.088074
491	-49.477734	0.002647	1006.289368
492	-46.638187	0.003655	654.088074
493	-50.278587	0.002600	855.345886
494	-48.843651	0.002869	855.345886
495	-48.017841	0.003204	754.716980
496	-42.749836	0.006528	150.943405
497	-45.929604	0.004128	905.660400
498	-50.147709	0.002475	955.974792
499	-49.787109	0.002575	1358.490601
500	-48.232262	0.003175	654.088074
501	-50.986210	0.002341	1006.289368
502	-43.218037	0.006313	201.257858
503	-46.934456	0.003712	704.402527
504	-51.030487	0.002220	1207.547241
505	-49.152435	0.002914	805.031433
506	-47.979061	0.003181	805.031433
507	-46.238113	0.004188	452.830200
508	-50.212017	0.002637	754.716980
509	-49.532906	0.002688	905.660400
510	-49.920994	0.002672	805.031433
511	-48.052578	0.003149	704.402527
512	-48.721375	0.003064	503.144684
513	-48.104778	0.003139	704.402527
514	-44.830910	0.004860	402.515717
515	-41.789089	0.007332	100.628929
516	-45.067867	0.004527	503.144684
517	-43.635906	0.005655	402.515717
518	-47.283485	0.003473	1006.289368
519	-47.853912	0.003222	553.459106
520	-46.814137	0.003693	553.459106
521	-34.310211	0.015755	0.000000
522	-29.615557	0.026621	352.201263
523	-25.860626	0.044005	100.628929
524	-24.868984	0.048453	150.943405
525	-23.829258	0.055469	100.628929
526	-23.520163	0.058998	100.628929
527	-24.576113	0.050640	301.886810
528	-26.470341	0.037201	251.572342
529	-27.010138	0.035316	150.943405
530	-25.662132	0.042782	452.830200
531	-25.203829	0.044141	503.144684
532	-25.250626	0.045913	100.628929
533	-26.828379	0.037459	301.886810
534	-27.520525	0.034847	301.886810
535	-29.414797	0.027558	150.943405
536	-30.661558	0.022859	352.201263
537	-33.098278	0.017955	452.830200
538	-36.321156	0.013140	301.886810
539	-38.687290	0.009264	1157.232788
540	-42.201763	0.006488	1207.547241
541	-43.322655	0.005638	754.716980
542	-43.546165	0.005552	301.886810
543	-44.452682	0.004699	805.031433
544	-47.870060	0.003363	603.773621
545	-46.441643	0.003810	905.660400
546	-46.854523	0.003844	402.515717
547	-45.126591	0.004391	503.144684
548	-47.589909	0.003345	1559.748413
549	-38.250248	0.008696	754.716980
550	-29.122183	0.027999	201.257858
551	-27.506031	0.034584	352.201263
552	-27.192274	0.035864	352.201263
553	-26.992247	0.037674	301.886810
554	-26.062868	0.043604	301.886810
555	-25.332535	0.048829	201.257858
556	-25.763161	0.044426	201.257858
557	-27.298531	0.035071	251.572342
558	-26.872763	0.038103	201.257858
559	-28.553324	0.031244	201.257858
560	-31.238470	0.024095	100.628929
561	-37.445045	0.011494	201.257858
562	-40.143482	0.008531	301.886810
563	-42.526428	0.006131	452.830200
564	-46.966923	0.003615	553.459106
565	-46.315502	0.004043	553.459106
566	-45.802662	0.004271	603.773621
567	-45.497265	0.004241	603.773621
568	-45.009552	0.004497	352.201263
569	-43.634953	0.005309	301.886810
570	-46.255890	0.003840	603.773621
571	-46.590363	0.004003	201.257858
572	-36.671650	0.010777	452.830200
573	-29.443899	0.028304	150.943405
574	-28.898804	0.031909	201.257858
575	-29.762897	0.026409	150.943405
576	-39.446106	0.008230	402.515717
577	-33.956680	0.016546	201.257858
578	-37.388641	0.009853	503.144684
579	-42.934540	0.006190	704.402527
580	-40.768108	0.007256	905.660400
581	-45.368340	0.004115	2012.578735
582	-44.380482	0.004943	1308.176147
583	-40.192696	0.008615	201.257858
584	-42.027374	0.006096	2062.893066
585	-44.536819	0.004758	2817.610107
586	-45.925919	0.003911	3320.754883
587	-44.982712	0.004465	3723.270508
588	-45.629673	0.004364	2767.295654
589	-45.264343	0.004590	1710.691772
590	-49.183620	0.002866	1459.119385
591	-32.414490	0.019129	251.572342
592	-27.928041	0.032714	150.943405
593	-26.168341	0.040588	503.144684
594	-25.993042	0.041274	402.515717
595	-27.908749	0.032452	553.459106
596	-28.651979	0.030122	754.716980
597	-28.415144	0.031634	805.031433
598	-27.782404	0.034110	704.402527
599	-27.882019	0.032907	603.773621
600	-27.498960	0.034054	503.144684
601	-28.231459	0.032529	201.257858
602	-28.126720	0.032616	301.886810
603	-28.133039	0.033005	201.257858
604	-28.232899	0.032171	251.572342
605	-26.870234	0.036586	201.257858
606	-28.731810	0.028942	251.572342
607	-28.568644	0.029525	251.572342
608	-28.037935	0.032472	251.572342
609	-27.148666	0.035538	201.257858
610	-27.847589	0.030577	402.515717
611	-27.313631	0.032821	452.830200
612	-26.439108	0.039182	201.257858
613	-28.996593	0.030286	251.572342
614	-31.229536	0.023367	251.572342
615	-33.083344	0.018790	251.572342
616	-34.746456	0.015871	251.572342
617	-31.284185	0.021976	201.257858
618	-28.998466	0.025517	402.515717
619	-28.609192	0.027554	352.201263
620	-27.128643	0.031738	251.572342
621	-27.480799	0.030163	452.830200
622	-28.723913	0.025995	503.144684
623	-29.285166	0.026829	251.572342
624	-30.273897	0.026650	150.943405
625	-30.923296	0.023174	201.257858
626	-33.174225	0.019311	251.572342
627	-33.748440	0.017527	402.515717
628	-36.963810	0.011740	402.515717
629	-39.569160	0.008818	352.201263
630	-37.275593	0.010590	352.201263
631	-42.404381	0.006411	402.515717
632	-46.713890	0.003814	654.088074
633	-47.569138	0.003315	452.830200
634	-48.095783	0.003274	905.660400
635	-47.674427	0.003401	754.716980
636	-43.429905	0.006010	251.572342
637	-46.644005	0.003646	603.773621
638	-46.537369	0.003884	855.345886
639	-44.916893	0.004638	452.830200
640	-43.063747	0.006254	100.628929
641	-47.539577	0.003446	855.345886
642	-44.201248	0.005109	603.773621
643	-43.242630	0.006232	150.943405
644	-46.111855	0.004022	553.459106
645	-48.801094	0.002938	1056.603760
646	-47.751144	0.003484	553.459106
647	-46.106136	0.004020	704.402527
648	-51.211071	0.002307	1106.918213
649	-49.767868	0.002697	654.088074
650	-50.430195	0.002440	1056.603760
651	-49.906349	0.002570	855.345886
652	-46.200939	0.003931	654.088074
653	-48.526661	0.003036	855.345886
654	-45.085320	0.004659	603.773621
655	-43.223690	0.005998	301.886810
656	-38.908192	0.010995	0.000000
657	-40.699348	0.008723	0.000000
658	-37.453053	0.010276	553.459106
659	-29.990974	0.024050	452.830200
660	-24.050617	0.054378	503.144684
661	-22.393564	0.061591	704.402527
662	-22.898838	0.056752	955.974792
663	-23.882263	0.055076	1006.289368
664	-23.844841	0.054299	805.031433
665	-25.108143	0.044196	955.974792
666	-25.771404	0.040568	1006.289368
667	-28.201271	0.031654	955.974792
668	-31.274643	0.021840	955.974792
669	-30.137220	0.025445	955.974792
670	-36.495018	0.012171	754.716980
671	-36.978260	0.012083	754.716980
672	-42.186249	0.006016	905.660400
673	-42.694103	0.005694	905.660400
674	-43.681805	0.005413	503.144684
675	-40.681313	0.008346	100.628929
676	-38.680180	0.011019	0.000000
677	-41.745071	0.007540	0.000000
678	-41.234440	0.008211	0.000000
679	-41.267284	0.007456	503.144684
680	-43.193748	0.006097	100.628929
681	-46.311916	0.004105	402.515717
682	-49.542557	0.002776	955.974792
683	-45.888008	0.004112	503.144684
684	-45.693665	0.004222	704.402527
685	-42.187057	0.006967	201.257858
686	-46.449093	0.003992	503.144684
687	-45.656116	0.004243	603.773621
688	-50.359497	0.002479	1006.289368
689	-47.954903	0.003116	805.031433
690	-47.283028	0.003578	352.201263
691	-48.978146	0.002840	1106.918213
692	-45.131886	0.004337	805.031433
693	-46.572266	0.003793	704.402527
694	-39.587143	0.009566	100.628929
695	-44.057159	0.005104	201.257858
696	-44.946083	0.004971	201.257858
697	-49.434223	0.002840	654.088074
698	-48.552738	0.003116	503.144684
699	-51.686523	0.002163	1056.603760
700	-48.681114	0.003101	1056.603760
701	-42.945400	0.006313	301.886810
702	-48.174576	0.003218	553.459106
703	-43.782135	0.005469	352.201263
704	-48.483078	0.003053	553.459106
705	-49.131645	0.002842	704.402527
706	-47.934929	0.003173	955.974792
707	-48.324795	0.002966	905.660400
708	-48.714031	0.003064	805.031433
709	-43.105450	0.005875	201.257858
710	-47.395424	0.003635	754.716980
711	-42.153618	0.006643	301.886810
712	-47.070335	0.003775	654.088074
713	-47.632450	0.003390	553.459106
714	-34.310120	0.014476	452.830200
715	-27.953556	0.036365	50.314465
716	-32.711250	0.020809	100.628929
717	-34.318039	0.016497	251.572342
718	-31.460474	0.024083	50.314465
719	-28.627193	0.032601	50.314465
720	-30.492554	0.027525	50.314465
721	-30.252995	0.028090	50.314465
722	-32.529411	0.020816	50.314465
723	-30.700390	0.025766	50.314465
724	-32.658680	0.021077	150.943405
725	-29.254597	0.030934	50.314465
726	-35.963993	0.014407	201.257858
727	-33.441189	0.019289	50.314465
728	-36.711468	0.012342	100.628929
729	-38.873035	0.010145	50.314465
730	-40.142895	0.008008	654.088074
731	-44.392529	0.005109	251.572342
732	-40.602959	0.007550	352.201263
733	-49.713116	0.002791	654.088074
734	-43.884537	0.005735	201.257858
735	-47.262596	0.003510	905.660400
736	-42.855404	0.006019	503.144684
737	-46.280643	0.003786	805.031433
738	-45.945229	0.004164	654.088074
739	-51.270988	0.002114	1056.603760
740	-45.818302	0.004288	452.830200
741	-46.963371	0.003658	754.716980
742	-49.686424	0.002743	654.088074
743	-48.519257	0.003186	654.088074
744	-49.673565	0.002619	1106.918213
745	-48.442772	0.002864	805.031433
746	-51.580948	0.002221	1056.603760
747	-51.251068	0.002349	1056.603760
748	-48.358246	0.003059	754.716980
749	-46.074772	0.004106	452.830200
750	-49.457443	0.002850	855.345886
751	-48.931286	0.003042	654.088074
752	-48.397800	0.002841	1459.119385
753	-48.360390	0.003368	352.201263
754	-48.399647	0.003072	654.088074
755	-49.873760	0.002473	1006.289368
756	-47.472218	0.003600	654.088074
757	-51.009140	0.002390	654.088074
758	-47.227230	0.003597	704.402527
759	-48.391823	0.003132	503.144684
760	-48.553177	0.002996	654.088074
761	-44.206532	0.005299	251.572342
762	-48.394039	0.003043	855.345886
763	-43.809856	0.005453	251.572342
764	-49.576447	0.002768	654.088074
765	-45.191521	0.004701	352.201263
766	-46.951885	0.003759	503.144684
767	-48.976757	0.003022	603.773621
768	-43.824188	0.005726	100.628929
769	-44.027336	0.005636	0.000000
770	-42.275089	0.006795	150.943405
771	-50.543697	0.002448	955.974792
772	-46.053226	0.003975	553.459106
